,dr7objid,ra,dec,p_el,p_cs,t_el,t_cs,t_dk
4588,587722984440004754,215.5132,0.8620555,0.0450000017881393,0.908999979496002,0,1,0
4589,587722984440070364,215.7537,0.9052222,0.930999994277954,0.034000001847744,1,0,0
4590,587722984440135708,215.8112,0.9783334,0.0740000009536743,0.777999997138977,0,1,0
4591,587722984440135735,215.827,1.015667,0.0370000004768372,0.814999997615814,0,1,0
4592,587722984440135737,215.8275,1.015306,0.0,0.85699999332428,0,1,0
4593,587722984440135761,215.8613,0.9548611,0.819999992847443,0.0799999982118607,1,0,0
4594,587722984440135850,215.901,1.007611,0.0649999976158142,0.902999997138977,0,1,0
4595,587722984440201351,216.0385,0.9885278,0.879000008106232,0.120999999344349,1,0,0
4596,587722984440266785,216.1455,0.8895556,0.0829999968409538,0.0280000008642673,0,0,1
4597,587722984440266991,216.1893,0.9572222,0.166999995708466,0.805999994277954,0,1,0
4598,587722984440267022,216.2192,0.9593334,0.0560000017285347,0.944000005722046,0,1,0
4599,587722984440332452,216.3505,0.914,0.0509999990463257,0.898000001907349,0,1,0
4600,587722984440332466,216.3665,0.8489444,0.820999979972839,0.0710000023245811,1,0,0
4601,587722984440397971,216.4085,1.012667,0.179000005125999,0.820999979972839,0,1,0
4602,587722984440463382,216.5541,0.8605833,0.962000012397766,0.0189999993890524,1,0,0
4603,587722984440463628,216.6256,0.8449722,0.801999986171722,0.0769999995827675,1,0,0
4604,587722984440463635,216.633,0.8453333,0.879000008106232,0.034000001847744,1,0,0
4605,587722984440463693,216.6948,0.94725,0.104999996721745,0.824999988079071,0,1,0
4606,587722984440463714,216.5792,0.9818056,0.805999994277954,0.0320000015199184,1,0,0
4607,587722984440529007,216.8412,0.9455278,0.870000004768372,0.0430000014603138,1,0,0
4608,587722984440529062,216.7527,0.8691111,0.852999985218048,0.0670000016689301,1,0,0
4609,587722984440529128,216.8348,1.025861,0.0,1.0,0,1,0
4610,587722984440659987,217.0189,1.006306,0.0430000014603138,0.957000017166138,0,1,0
4611,587722984440660176,217.1148,0.9518333,0.773999989032745,0.160999998450279,1,0,0
4612,587722984440660180,217.1175,0.8417778,0.876999974250793,0.0590000003576279,1,0,0
4613,587722984440660185,217.1191,0.9363334,0.245000004768372,0.0939999967813492,0,0,1
4614,587722984440660186,217.1185,0.9347778,0.200000002980232,0.116999998688698,0,0,1
4615,587722984440660190,217.1214,0.8474444,0.754999995231628,0.131999999284744,1,0,0
4616,587722984440725753,217.2215,0.9928611,0.888999998569489,0.0560000017285347,1,0,0
4617,587722984440791232,217.3023,0.8504167,0.0740000009536743,0.925999999046326,0,1,0
4618,587722984440791279,217.3397,0.9590555,0.870000004768372,0.0520000010728836,1,0,0
4619,587722984440791291,217.3517,1.012306,0.779999971389771,0.0989999994635582,1,0,0
4620,587722984440791370,217.4328,0.8914444,0.847000002861023,0.046000000089407,1,0,0
4621,587722984440791383,217.4425,0.8842778,0.0799999982118607,0.884999990463257,0,1,0
4622,587722984440856801,217.556,0.8528611,0.892000019550323,0.0810000002384186,1,0,0
4623,587722984440922283,217.601,1.047444,0.836000025272369,0.090999998152256,1,0,0
4624,587722984440922293,217.6077,0.9832222,0.885999977588654,0.0549999997019768,1,0,0
4625,587722984440922384,217.6877,0.9071667,0.116999998688698,0.883000016212463,0,1,0
4626,587722984440922421,217.7193,0.9506111,0.0799999982118607,0.920000016689301,0,1,0
4627,587722984440987727,217.8385,0.9296111,0.104999996721745,0.867999970912933,0,1,0
4628,587722984440987840,217.8037,0.9289722,0.805999994277954,0.0560000017285347,1,0,0
4629,587722984441053455,217.9839,0.9340556,0.938000023365021,0.0469999983906746,1,0,0
4630,587722984441118926,218.0468,0.9026667,0.825999975204468,0.104999996721745,1,0,0
4631,587722984441118986,218.1026,0.84475,0.068000003695488,0.901000022888184,0,1,0
4632,587722984441249916,218.476,0.8639722,0.800000011920929,0.0670000016689301,1,0,0
4633,587722984441249947,218.3491,0.9655833,0.899999976158142,0.0,1,0,0
4634,587722984441250004,218.3975,0.9073611,0.916999995708466,0.0,1,0,0
4635,587722984441315634,218.5522,0.9748333,0.810999989509583,0.112999998033047,1,0,0
4636,587722984441380903,218.6757,0.9138611,0.962000012397766,0.0379999987781048,1,0,0
4637,587722984441381064,218.6552,0.9979444,0.815999984741211,0.0820000022649765,1,0,0
4638,587722984441381067,218.6555,0.9901667,0.912999987602234,0.0430000014603138,1,0,0
4639,587722984441381088,218.6717,0.8795834,0.811999976634979,0.156000003218651,1,0,0
4640,587722984441381120,218.7009,0.8813334,0.111000001430511,0.888999998569489,0,1,0
4641,587722984441381170,218.7372,0.9725556,1.0,0.0,1,0,0
4642,587722984441381197,218.759,0.9866945,0.19200000166893,0.808000028133392,0,1,0
4643,587722984441381252,218.6638,0.9226389,0.792999982833862,0.137999996542931,1,0,0
4644,587722984441446641,218.8407,0.8415555,0.133000001311302,0.866999983787537,0,1,0
4645,587722984441446724,218.929,0.9481111,0.85699999332428,0.0710000023245811,1,0,0
4646,587722984441511982,218.9485,0.9856667,0.833000004291534,0.0640000030398369,1,0,0
4647,587722984441577705,219.2329,0.8503889,0.137999996542931,0.861999988555908,0,1,0
4648,587722984441643210,219.275,0.8883611,0.899999976158142,0.0329999998211861,1,0,0
4649,587722984441643398,219.3538,0.8654166,0.824000000953674,0.028999999165535,1,0,0
4650,587722984441708743,219.3954,0.9760278,0.10700000077486,0.89300000667572,0,1,0
4651,587722984441774323,219.5662,1.013,0.78600001335144,0.0540000014007092,1,0,0
4652,587722984441774341,219.589,0.8855556,0.870000004768372,0.0869999974966049,1,0,0
4653,587722984441905182,219.8618,1.017472,0.788999974727631,0.158000007271767,1,0,0
4654,587722984441905382,219.8979,1.015,0.862999975681305,0.0790000036358833,1,0,0
4655,587722984441905522,219.887,0.8994167,0.906000018119812,0.061999998986721,1,0,0
4656,587722984441905564,219.9446,0.9828611,0.820999979972839,0.0359999984502792,1,0,0
4657,587722984441970763,220.0372,0.9075278,0.768999993801117,0.0769999995827675,1,0,0
4658,587722984441970907,220.0196,0.9964167,0.851999998092651,0.111000001430511,1,0,0
4659,587722984442232848,220.5984,0.908,0.773999989032745,0.225999996066093,1,0,0
4660,587722984442495369,221.3184,0.9494166,0.810000002384186,0.0480000004172325,1,0,0
4661,587722984442626085,221.5381,0.8655,0.158000007271767,0.104999996721745,0,0,1
4662,587722984442626086,221.5357,0.8643333,0.0979999974370003,0.157000005245209,0,0,1
4663,587722984442626087,221.5357,0.8653611,0.210999995470047,0.104999996721745,0,0,1
4664,587722984442757301,221.8188,0.9233611,0.781000018119812,0.125,1,0,0
4665,587722984442757302,221.8154,0.9263889,0.800000011920929,0.119999997317791,1,0,0
4666,587722984442954001,222.273,0.9773055,0.84799998998642,0.0579999983310699,1,0,0
4667,587722984443019424,222.4459,0.9029722,0.855000019073486,0.112999998033047,1,0,0
4668,587722984443085011,222.5434,0.965,0.765999972820282,0.128000006079674,1,0,0
4669,587722984443216075,222.8595,0.8796945,0.0579999983310699,0.941999971866608,0,1,0
4670,587722984443281490,223.0794,0.8795556,0.83899998664856,0.0710000023245811,1,0,0
4671,587722984443281587,222.9976,0.8861111,0.119999997317791,0.800000011920929,0,1,0
4672,587722984443281755,223.1105,0.9585,0.181999996304512,0.758000016212463,0,1,0
4673,587722984443412560,223.3327,0.8991666,0.78600001335144,0.0,1,0,0
4674,587722984443412746,223.2821,0.8431389,0.767000019550323,0.232999995350838,1,0,0
4675,587722984443412771,223.2964,0.9731666,0.0480000004172325,0.935000002384186,0,1,0
4676,587722984443412896,223.3486,0.8617222,0.796999990940094,0.101999998092651,1,0,0
4677,587722984443543922,223.6167,0.8589166,0.792999982833862,0.034000001847744,1,0,0
4678,587722984443674817,223.936,0.8661111,0.0769999995827675,0.0189999993890524,0,0,1
4679,587722984443674839,223.9516,0.8688055,0.866999983787537,0.133000001311302,1,0,0
4680,587722984443871444,224.3811,0.8895278,0.0649999976158142,0.935000002384186,0,1,0
4681,587722984443871543,224.4714,0.9343889,0.111000001430511,0.888999998569489,0,1,0
4682,587722984443936973,224.512,0.9436667,0.897000014781952,0.0689999982714653,1,0,0
4683,587722984443937017,224.5462,0.8896389,0.836000025272369,0.0599999986588955,1,0,0
4684,587722984444068056,224.8562,0.91425,0.814999997615814,0.0370000004768372,1,0,0
4685,587722984444723402,226.2918,0.9271944,0.166999995708466,0.800000011920929,0,1,0
4686,587722984444789029,226.5021,0.9175278,0.814000010490417,0.0570000000298023,1,0,0
4687,587722984444789053,226.5163,0.8836389,0.24099999666214,0.75900000333786,0,1,0
4688,587722984444854418,226.6622,0.9178611,0.824999988079071,0.0900000035762787,1,0,0
4689,587722984444854472,226.7026,0.8568611,0.837999999523163,0.135000005364418,1,0,0
4690,587722984445051103,227.0328,0.8628333,0.929000020027161,0.0359999984502792,1,0,0
4691,587722984445051214,227.1315,0.8790556,0.788999974727631,0.184000000357628,1,0,0
4692,587722984445182298,227.4635,0.8491667,0.892000019550323,0.0810000002384186,1,0,0
4693,587722984445378803,227.7827,0.8786944,0.852999985218048,0.118000000715256,1,0,0
4694,587722984445575490,228.2954,0.9014722,0.762000024318695,0.0480000004172325,1,0,0
4695,587722984445575495,228.3005,0.8922222,0.85699999332428,0.0890000015497208,1,0,0
4696,587722984445968604,229.1784,0.8430833,0.0939999967813492,0.906000018119812,0,1,0
4697,587722984446165305,229.6678,0.8812778,0.875,0.0939999967813492,1,0,0
4698,587722984446230951,229.8659,0.8661944,0.791999995708466,0.0,1,0,0
4699,587722984446296391,229.9385,0.8792778,0.00800000037997961,0.990000009536743,0,1,0
4700,587722984446623982,230.6337,0.8468611,0.842000007629395,0.0790000036358833,1,0,0
4701,587722984447082835,231.7133,0.8481666,0.818000018596649,0.0299999993294477,1,0,0
4702,587724197200658564,7.1735,13.89736,0.800000011920929,0.100000001490116,1,0,0
4703,587724197200724003,7.351125,13.89117,0.216999992728233,0.0869999974966049,0,0,1
4704,587724197200724131,7.354542,13.89708,0.0280000008642673,0.916999995708466,0,1,0
4705,587724197200789598,7.53025,13.81914,0.777999997138977,0.111000001430511,1,0,0
4706,587724197200855094,7.624042,13.83881,0.896000027656555,0.0829999968409538,1,0,0
4707,587724197200855107,7.638167,13.72842,0.764999985694885,0.0590000003576279,1,0,0
4708,587724197200855125,7.66525,13.85544,0.829999983310699,0.0570000000298023,1,0,0
4709,587724197200920700,7.827583,13.72614,0.00700000021606684,0.0120000001043081,0,0,1
4710,587724197200920711,7.849333,13.89875,0.138999998569489,0.833000004291534,0,1,0
4711,587724197201182837,8.411834,13.78692,0.782999992370605,0.216999992728233,1,0,0
4712,587724197201182844,8.45025,13.91367,0.897000014781952,0.034000001847744,1,0,0
4713,587724197201379409,8.91525,13.90261,0.14300000667572,0.837000012397766,0,1,0
4714,587724197201379418,8.944208,13.88003,0.172000005841255,0.75900000333786,0,1,0
4715,587724197201641595,9.483334,13.84861,0.865000009536743,0.0810000002384186,1,0,0
4716,587724197201707115,9.68725,13.89497,0.0,0.984000027179718,0,1,0
4717,587724197201838231,10.0655,13.71375,0.78600001335144,0.14300000667572,1,0,0
4718,587724197201903722,10.20992,13.77611,0.902999997138977,0.0,1,0,0
4719,587724197201969226,10.26046,13.85381,0.0670000016689301,0.933000028133392,0,1,0
4720,587724197201969228,10.26242,13.75564,0.800000011920929,0.133000001311302,1,0,0
4721,587724197201969247,10.30087,13.81867,0.762000024318695,0.238000005483627,1,0,0
4722,587724197201969281,10.37354,13.82142,0.782999992370605,0.216999992728233,1,0,0
4723,587724197201969343,10.35542,13.72619,0.100000001490116,0.899999976158142,0,1,0
4724,587724197202165859,10.70033,13.85906,0.230000004172325,0.754000008106232,0,1,0
4725,587724197202231408,10.86558,13.75053,0.214000001549721,0.78600001335144,0,1,0
4726,587724197202362565,11.17104,13.86236,0.810000002384186,0.0949999988079071,1,0,0
4727,587724197202428056,11.41613,13.80506,0.85699999332428,0.0820000022649765,1,0,0
4728,587724197202428120,11.37146,13.65242,0.24600000679493,0.0,0,0,1
4729,587724197202493564,11.48446,13.81214,0.0309999994933605,0.968999981880188,0,1,0
4730,587724197202493568,11.50283,13.80808,0.875,0.0419999994337559,1,0,0
4731,587724197202559154,11.74929,13.78486,0.915000021457672,0.0439999997615814,1,0,0
4732,587724197202559160,11.75504,13.69936,0.833000004291534,0.125,1,0,0
4733,587724197202559209,11.74221,13.68394,0.768999993801117,0.115000002086163,1,0,0
4734,587724197202624647,11.87712,13.64408,0.884999990463257,0.0769999995827675,1,0,0
4735,587724197202690182,11.99325,13.78033,0.0,0.98199999332428,0,1,0
4736,587724197202755678,12.09633,13.79456,0.828999996185303,0.0729999989271164,1,0,0
4737,587724197202821199,12.27167,13.74669,0.119999997317791,0.800000011920929,0,1,0
4738,587724197202821291,12.35417,13.77208,0.866999983787537,0.0,1,0,0
4739,587724197202886822,12.44942,13.76536,0.846000015735626,0.0379999987781048,1,0,0
4740,587724197202886883,12.43567,13.72867,0.166999995708466,0.767000019550323,0,1,0
4741,587724197202952337,12.58283,13.76328,0.89300000667572,0.0309999994933605,1,0,0
4742,587724197203148911,13.14567,13.68203,0.908999979496002,0.0,1,0,0
4743,587724197203345522,13.47642,13.60356,0.860000014305115,0.0799999982118607,1,0,0
4744,587724197203411175,13.74333,13.72583,0.101000003516674,0.841000020503998,0,1,0
4745,587724197203476673,13.88208,13.63547,0.759999990463257,0.0599999986588955,1,0,0
4746,587724197203542151,14.00233,13.67664,0.833000004291534,0.0710000023245811,1,0,0
4747,587724197203542156,14.02829,13.66906,0.864000022411346,0.090999998152256,1,0,0
4748,587724197203607681,14.13387,13.6985,0.118000000715256,0.882000029087067,0,1,0
4749,587724197203607692,14.16542,13.71586,0.0439999997615814,0.91100001335144,0,1,0
4750,587724197203738688,14.47688,13.70008,0.0,0.0,0,0,1
4751,587724197203738691,14.47679,13.70289,0.0230000000447035,0.0359999984502792,0,0,1
4752,587724197203738692,14.47679,13.702,0.0309999994933605,0.061999998986721,0,0,1
4753,587724197203738696,14.47679,13.70119,0.0219999998807907,0.0199999995529652,0,0,1
4754,587724197203738887,14.39483,13.65786,0.0970000028610229,0.83899998664856,0,1,0
4755,587724197203804339,14.69442,13.65133,0.0529999993741512,0.939999997615814,0,1,0
4756,587724197203935365,14.87579,13.71042,0.860000014305115,0.0700000002980232,1,0,0
4757,587724197203935405,14.93,13.54356,0.767000019550323,0.133000001311302,1,0,0
4758,587724197203935413,14.939,13.55436,0.842000007629395,0.104999996721745,1,0,0
4759,587724197204000931,15.11879,13.67614,0.78600001335144,0.14300000667572,1,0,0
4760,587724197204000948,15.02404,13.558,0.842000007629395,0.104999996721745,1,0,0
4761,587724197204000957,15.04525,13.66931,0.939999997615814,0.0209999997168779,1,0,0
4762,587724197204000996,15.11217,13.66569,0.768999993801117,0.231000006198883,1,0,0
4763,587724197204000998,15.11404,13.67403,0.830999970436096,0.090999998152256,1,0,0
4764,587724197204001096,15.15117,13.65831,0.759999990463257,0.159999996423721,1,0,0
4765,587724197204197514,15.60833,13.64497,0.899999976158142,0.0670000016689301,1,0,0
4766,587724197204262961,15.69038,13.69858,0.75900000333786,0.0,1,0,0
4767,587724197204263040,15.68908,13.54147,0.222000002861023,0.763000011444092,0,1,0
4768,587724197204263067,15.76058,13.51225,0.800000011920929,0.116999998688698,1,0,0
4769,587724197204328613,15.83829,13.60178,0.89300000667572,0.0710000023245811,1,0,0
4770,587724197204394208,16.06392,13.56458,0.109999999403954,0.889999985694885,0,1,0
4771,587724197204459652,16.13425,13.62431,0.882000029087067,0.118000000715256,1,0,0
4772,587724197204525250,16.28492,13.56306,0.930000007152557,0.0379999987781048,1,0,0
4773,587724197204525264,16.31233,13.65872,0.864000022411346,0.0850000008940697,1,0,0
4774,587724197204525280,16.32817,13.49517,0.0450000017881393,0.926999986171722,0,1,0
4775,587724197204525289,16.34875,13.51103,0.768999993801117,0.153999999165535,1,0,0
4776,587724197204525318,16.24237,13.56094,0.228000000119209,0.754000008106232,0,1,0
4777,587724197204590804,16.52262,13.62106,0.879000008106232,0.120999999344349,1,0,0
4778,587724197204590827,16.53725,13.54433,0.958000004291534,0.017000000923872,1,0,0
4779,587724197204721855,16.74017,13.46144,0.855000019073486,0.0649999976158142,1,0,0
4780,587724197204721880,16.76492,13.47589,0.782000005245209,0.127000004053116,1,0,0
4781,587724197204721900,16.77696,13.46136,0.944999992847443,0.0270000007003546,1,0,0
4782,587724197204721907,16.79638,13.49981,0.84799998998642,0.151999995112419,1,0,0
4783,587724197204918453,17.24479,13.43367,0.777999997138977,0.0,1,0,0
4784,587724197204983844,17.37133,13.48642,0.916000008583069,0.046000000089407,1,0,0
4785,587724197205049459,17.50696,13.60442,0.949000000953674,0.0390000008046627,1,0,0
4786,587724197205115017,17.68754,13.44314,0.0670000016689301,0.767000019550323,0,1,0
4787,587724197205246079,17.98613,13.39978,0.810000002384186,0.0710000023245811,1,0,0
4788,587724197205311622,18.1235,13.39164,0.957000017166138,0.0,1,0,0
4789,587724197205311657,18.16454,13.44186,0.897000014781952,0.0689999982714653,1,0,0
4790,587724197205311730,18.16683,13.46378,0.912000000476837,0.028999999165535,1,0,0
4791,587724197205311746,18.18008,13.38547,0.767000019550323,0.0560000017285347,1,0,0
4792,587724197205377060,18.27996,13.39686,0.0329999998211861,0.933000028133392,0,1,0
4793,587724197205442739,18.48342,13.47403,0.75900000333786,0.207000002264977,1,0,0
4794,587724197205508227,18.59346,13.52478,0.166999995708466,0.75900000333786,0,1,0
4795,587724197205508296,18.62358,13.40786,0.0299999993294477,0.970000028610229,0,1,0
4796,587724197205573681,18.80246,13.46428,1.0,0.0,1,0,0
4797,587724197205573711,18.80329,13.41794,0.851999998092651,0.0,1,0,0
4798,587724197205573779,18.76438,13.52147,0.0850000008940697,0.915000021457672,0,1,0
4799,587724197205573815,18.81596,13.47367,0.781000018119812,0.218999996781349,1,0,0
4800,587724197205639247,18.97621,13.35333,0.938000023365021,0.0419999994337559,1,0,0
4801,587724197205639298,18.88833,13.44394,0.0450000017881393,0.954999983310699,0,1,0
4802,587724197205639373,18.93533,13.37375,0.757000029087067,0.108000002801418,1,0,0
